distance_km,pickup_lat,pickup_lng,drop_lat,drop_lng,Hour,Day,Month,DayOfWeek,ActualFare,PredictedFare
8.06,37.442323647487214,-97.04074204883686,37.404115745497776,-97.07872653692348,16,28,1,5,23.29,17.659700000000015
9.22,39.88542819019654,-120.1547594616664,39.88508913579485,-120.12528417842938,22,18,1,2,16.65,18.435099999999995
10.37,40.39929126636894,-78.0841888162146,40.42647872489921,-78.11502531132798,16,30,1,0,26.25,22.551149999999996
6.23,37.026806810958185,-121.2060477583817,37.03391686088121,-121.23171778512524,23,2,2,3,16.14,14.32715
7.4,40.50420455986035,-94.24069531920368,40.51484073249177,-94.26902098515008,16,17,1,1,17.26,16.638550000000002
7.85,38.30702761305061,-108.16809237177304,38.300195210664825,-108.19405691332256,20,8,1,6,14.54,16.76495000000001
4.75,38.55656952704022,-74.97684533414207,38.52762072915488,-74.99830528486201,1,22,1,6,11.7,11.561199999999987
2.43,38.0077376159676,-88.07511875609649,37.98709165849637,-88.02593850373869,7,23,1,0,6.24,7.323449999999995
3.14,37.306069512998576,-93.34627638627188,37.35413918703865,-93.3512584668724,19,6,1,4,8.32,8.677599999999991
5.03,39.92430772529816,-82.80637610934875,39.909131018213024,-82.84796986050569,2,21,1,5,10.94,11.987699999999997
5.97,39.507854583751296,-78.0603058175273,39.503092661494016,-78.05308497974976,1,28,1,5,16.67,13.94669999999999
9.38,37.58862789354239,-91.5569946687132,37.55784988030454,-91.53864622011312,1,4,1,2,22.95,21.44235
8.62,39.54133023005777,-113.87708048934525,39.50666765389895,-113.88401389907092,2,17,1,1,18.22,18.44195
6.9,38.064651630390514,-116.99471923414944,38.0227147278616,-116.9897823010986,16,24,1,1,14.73,15.363650000000014
6.41,40.15847375565592,-83.34312529832945,40.16085164230412,-83.32926996489985,6,7,1,5,16.18,15.432350000000016
9.65,38.59047525583468,-108.41094369822773,38.60706977638117,-108.39054357717308,13,6,1,4,25.9,20.958900000000007
11.92,38.854802823089166,-98.08818379454654,38.85519217097468,-98.05404876553033,22,2,1,0,27.51,26.174000000000007
3.14,40.00784782666732,-115.28335769082736,39.99504741403863,-115.30427350077052,4,1,1,6,7.37,9.440800000000001
5.81,40.85814222109768,-118.72769330887314,40.89134431401634,-118.71705883656522,12,25,1,2,10.99,12.913550000000004
11.76,38.5535117343364,-75.41674888342031,38.55531993643604,-75.41638533953959,5,2,2,3,28.92,25.044249999999998
7.26,38.03589861447919,-115.01701982283268,37.99377497629026,-114.99773890844943,17,17,1,1,21.16,17.102850000000014
8.72,38.840326377262606,-81.52872628855752,38.87850389950858,-81.48091546317566,20,8,1,6,17.61,18.398549999999997
9.85,40.29359398344464,-120.68286566721154,40.28283932333556,-120.70105901679072,20,18,1,2,18.4,20.169449999999994
7.03,39.736042406770274,-90.8009958580532,39.7049923839599,-90.76299428610626,14,25,1,2,18.39,15.658250000000004
9.52,37.36283531736192,-92.22121497708312,37.38544283555981,-92.20368797140463,2,2,1,0,22.79,21.76464999999999
6.74,40.661525569646,-86.03633149570959,40.62937726194386,-86.04735075822414,0,15,1,6,15.04,15.49325000000001
2.22,38.39729894365815,-87.2946921379907,38.41586132451398,-87.26163979515809,6,2,1,0,6.97,7.853149999999991
5.39,37.868294011542126,-87.84070764855751,37.83654244904847,-87.84809117693132,10,7,1,5,12.1,13.051249999999998
10.09,40.7040214975548,-73.91313483625163,40.71412664267402,-73.90709196377425,0,29,1,6,13.49,20.43330000000001
8.24,40.84352066589399,-101.14538055405666,40.8280880816307,-101.16568630018068,19,16,1,0,22.3,18.01199999999998
2.76,37.11257608656054,-119.64256717262693,37.16178196318606,-119.67166197825723,13,4,2,5,8.12,7.325300000000006
6.23,39.510457093745096,-110.08688165287631,39.53834628739888,-110.06148202988196,18,17,1,1,15.6,14.00200000000001
4.56,39.41113253135046,-95.38043487192576,39.436067453131,-95.36052878226592,12,29,1,6,10.61,12.00714999999999
7.04,40.99966905605471,-82.31491248094014,40.96698245712318,-82.35925046135966,0,9,1,0,18.3,15.72575
9.54,38.04833804650829,-82.36147154037818,38.01195675890623,-82.40142415290188,16,13,1,4,19.09,20.703850000000006
0.16,39.27628051943402,-116.61648629736646,39.298433598231895,-116.60498933629594,21,5,1,3,3.59,3.098350000000001
4.25,40.16975190931426,-79.62022115568243,40.12546664711181,-79.65392553104911,0,14,1,5,7.6,10.556649999999989
5.84,37.08746680722549,-85.7866520419432,37.0407894838164,-85.82167747897809,17,17,1,1,12.76,13.106599999999998
13.25,38.133470825625615,-86.4998089433564,38.17299159143043,-86.52262382301133,22,24,1,1,24.05,26.3625
5.74,39.49768988352033,-81.98572060175778,39.54720971620301,-81.98953981772843,0,7,1,5,15.67,14.208350000000001
10.77,40.65959089764305,-107.1878005521188,40.611469436475176,-107.15122345062764,12,23,1,0,26.41,22.72600000000001
9.8,37.36068640026947,-100.49798596945084,37.36786462599037,-100.51258620486432,15,19,1,3,22.13,19.97315000000001
7.8,37.2987528128546,-116.84614792065628,37.31897748772378,-116.86176408257866,4,23,1,0,17.69,17.4314
9.73,38.28996951870153,-87.85338992890004,38.31476342896497,-87.86205575234746,2,16,1,0,18.8,20.712750000000014
5.59,38.28167152946326,-115.19871018051128,38.304183240326765,-115.2040726413442,11,2,2,3,14.8,12.859199999999992
4.37,37.37000041762673,-75.47900827670136,37.326715515672646,-75.51484571122889,12,4,1,2,8.6,11.051599999999997
6.94,38.018643652142266,-112.40327824912796,38.0069526746839,-112.42051419800336,13,21,1,5,10.79,16.562200000000015
9.61,39.89881253125923,-97.12622793949556,39.92405075741267,-97.16084124857856,22,2,2,3,26.13,20.408349999999988
5.75,37.598210082370905,-116.65443390792854,37.62760303712973,-116.66501303956584,4,12,1,3,17.19,12.260950000000001
5.9,37.39965650593827,-77.30404561576093,37.37814785205007,-77.3439457375723,7,4,1,2,10.23,13.702700000000014
6.55,38.46005238220115,-98.18714903048873,38.49470874358352,-98.16398371543592,10,1,1,6,18.25,14.350299999999995
8.72,40.71544657468719,-106.740611942369,40.72475980998658,-106.73580416404782,3,26,1,3,19.4,19.905400000000007
4.24,39.16243492681777,-119.2397438494317,39.12864685436848,-119.2260274166734,23,4,1,2,11.74,11.857749999999996
8.78,38.996898833492594,-98.63101857817551,39.0374247349121,-98.6091445284634,15,17,1,1,20.55,18.808149999999998
11.74,38.279842861831895,-120.2708696854996,38.28875645669649,-120.3026299175313,22,26,1,3,17.19,23.254500000000007
10.14,39.20545563470483,-93.6915292682204,39.15867742097327,-93.68672229367412,19,1,1,6,20.85,22.750700000000002
6.89,38.070610438062445,-78.14579761559654,38.05510766634279,-78.15227441108033,19,20,1,4,10.85,16.052049999999994
7.78,38.09645077520655,-120.2262261503718,38.05004349673106,-120.25838383244133,18,8,1,6,20.52,17.998700000000003
8.84,39.75966108659141,-75.0171945307177,39.766260050368274,-74.97633257943582,8,19,1,3,20.35,19.710850000000004
9.44,40.8182281448413,-118.73423687806994,40.81711984583613,-118.74005767066517,21,23,1,0,16.34,23.169099999999993
2.29,37.70147706718107,-96.85196233037392,37.65437855058314,-96.88241587948468,13,4,1,2,7.32,7.4105999999999925
14.38,37.26989430374999,-104.78884423480562,37.301846950141325,-104.81265396512448,10,20,1,4,22.68,32.67920000000001
9.86,39.38571023167332,-98.09933102069826,39.3942784615869,-98.07701585506656,11,24,1,1,20.52,21.6157
10.9,37.3546844835255,-109.53298698754816,37.39354177818264,-109.54305788014732,21,1,2,2,15.64,23.642799999999998
4.57,37.07593917034064,-74.4589062318129,37.09417142093846,-74.4787406919427,9,15,1,6,10.56,11.67835
5.5,38.804027277100616,-82.28628274230917,38.83221512254243,-82.28110808158361,8,1,2,2,16.25,13.585649999999998
12.46,38.64487731246914,-73.2129963111199,38.61586024211152,-73.21336417264905,13,2,2,3,24.0,26.979650000000007
4.33,39.32178583654558,-87.0057166203305,39.28223555378664,-87.04516430238124,20,10,1,1,13.69,10.705849999999991
0.77,37.01722581902523,-73.99921157235777,37.05293139222403,-73.95501912495838,17,27,1,4,3.57,4.450499999999996
8.67,38.38519567645443,-89.01881337067547,38.355164830814296,-89.04007348824712,13,23,1,0,19.94,18.783800000000006
7.89,38.46709418320422,-83.91065857488113,38.48030268746551,-83.95496258728076,2,29,1,6,16.01,17.442099999999996
6.3,37.98012662180391,-105.18006909803864,38.01133191875067,-105.18510844730858,19,28,1,5,11.4,14.164249999999992
9.95,37.87648603732151,-82.23158032593776,37.905090176082304,-82.25916983948414,4,28,1,5,16.97,21.841350000000002
4.22,40.232792367441625,-78.10922149302414,40.23278923313283,-78.09550615595839,1,29,1,6,9.34,11.332899999999993
11.39,37.13525970260963,-95.3100182542118,37.15761466113723,-95.29686575622564,15,17,1,1,21.93,24.20549999999998
4.33,39.21759081853376,-110.11504942967288,39.18545348449655,-110.07709026998369,14,23,1,0,10.14,11.049150000000008
4.61,40.4178742613078,-79.8229630302001,40.39652618367139,-79.81569472243682,12,31,1,1,11.26,11.737649999999991
7.98,39.42443191037614,-113.94428115725964,39.38677164438731,-113.9495585827598,9,6,1,4,20.14,15.355100000000002
8.76,38.50186193695625,-120.5595062641754,38.47284224388639,-120.56713864574228,22,15,1,6,16.87,18.58
6.08,37.46139283354889,-78.0795642594314,37.48805162316669,-78.05490010613227,11,25,1,2,16.32,14.738200000000008
7.55,38.41758049407503,-110.3578850681043,38.42257275565172,-110.3463900488247,23,31,1,1,19.72,17.228599999999997
4.9,38.11039995830273,-78.24776186365867,38.12957342903282,-78.26301376214094,4,29,1,6,13.86,11.509449999999998
8.55,37.16958143948627,-99.00835519413408,37.123882041330745,-98.9718338776,2,2,2,3,16.1,19.443850000000012
8.64,38.41640414760374,-74.51979177472552,38.399393965283934,-74.53228529757818,8,20,1,4,20.57,18.930749999999993
7.9,38.28816715308336,-116.58880746920195,38.33754923451189,-116.57854987761895,2,12,1,3,17.25,16.920799999999996
12.12,37.43750046094623,-83.88633901509856,37.418851911688726,-83.90379958922175,17,27,1,4,25.47,27.47280000000001
7.3,37.8513728151357,-89.08193918228258,37.8727632667944,-89.11207498696353,2,19,1,3,14.11,16.402850000000004
3.79,38.80496509346831,-96.18187989501224,38.84937078717833,-96.20262303543642,16,29,1,6,10.59,10.085699999999996
8.22,39.80035904062788,-113.91657703117168,39.76705733121585,-113.9637947028777,17,30,1,0,18.71,17.922450000000005
2.97,38.1372700722932,-103.68290859875717,38.14180401851038,-103.6378970402189,9,4,2,5,10.65,8.55810000000001
9.25,38.668488791151226,-95.5037460405243,38.63578848893045,-95.512657198454,1,2,2,3,21.21,20.576399999999985
4.88,38.7224398424716,-105.6901373056502,38.71512869092796,-105.71793850558704,10,19,1,3,9.46,12.681299999999991
1.81,39.073970009415326,-118.74353333958486,39.065894699439305,-118.7592499209802,9,2,2,3,6.36,6.813100000000004
8.12,37.98337447133055,-114.37977469984575,38.00330134223137,-114.33713392683198,16,26,1,3,16.36,18.72340000000001
7.79,40.27773791956591,-100.18991044511807,40.24648193900202,-100.23512811298772,7,22,1,6,16.65,17.5133
5.85,40.90902422049,-112.0263427830036,40.94152529088306,-111.98394295372128,21,5,1,3,18.68,14.849850000000005
4.18,37.53117485605736,-117.2404924625941,37.55347989751287,-117.25868229555832,0,12,1,3,9.29,10.400199999999998
10.02,39.17904362227985,-119.40091345036032,39.20923471737839,-119.3977729625727,22,8,1,6,22.41,21.239849999999993
13.67,38.72306079339033,-86.66576409304807,38.73603124918416,-86.6414298948287,23,1,1,6,21.88,28.449149999999978
10.55,40.45582091630466,-101.68964104590714,40.49148225379327,-101.66082239014324,5,26,1,3,27.78,21.88085
8.76,37.13104211098961,-94.487587014648,37.13064016439787,-94.51252381182952,15,12,1,3,12.16,21.01534999999999
9.73,38.62069055947999,-112.00693497216297,38.59438220499032,-111.96250234750958,10,30,1,0,24.15,21.72204999999998
8.18,39.69927490827782,-118.82587124226286,39.70789950914717,-118.78463926568377,18,1,1,6,17.97,18.813250000000025
6.58,38.9037726091188,-100.87081433365904,38.90625440500119,-100.86984413176016,3,2,2,3,10.92,15.072899999999997
9.6,39.0753327767197,-90.27659355149764,39.03669489187665,-90.2640378440633,12,26,1,3,24.23,19.117249999999977
5.25,37.69634101450534,-115.95162751704014,37.69105406815935,-115.98337404330536,19,8,1,6,8.0,12.941949999999993
8.49,39.56569270573568,-82.4210624490411,39.52761127271239,-82.4170127603573,5,1,2,2,20.54,18.074300000000008
9.35,40.30299940208562,-95.74052482847654,40.2914101945344,-95.77779605113275,3,8,1,6,27.15,21.661049999999975
4.51,39.02588339810934,-93.04377029640564,39.03193156796612,-93.0935301968585,6,15,1,6,11.13,12.123250000000006
10.43,38.66582755161387,-98.91545724198804,38.62086808895263,-98.95787122924447,0,24,1,1,24.79,23.219699999999985
0.39,38.605744662992414,-101.83566644192544,38.64805204501597,-101.8463193103776,10,3,2,4,5.55,3.159600000000002
5.45,39.97134700509113,-115.42606014788151,40.02076178853557,-115.44674944708729,17,15,1,6,9.79,13.45494999999999
15.01,37.0527295313426,-75.8574103723025,37.0597824513313,-75.86053886101202,17,12,1,3,40.53,33.64890000000001
11.35,38.38506699805976,-106.6550864773859,38.42702200024142,-106.6357943810692,0,30,1,0,26.29,22.695999999999973
5.43,40.31941455932983,-115.8254213121145,40.3666532854256,-115.82108570006817,13,11,1,2,11.67,12.559100000000003
5.16,40.30446840188198,-92.17273403099952,40.27329941566335,-92.21836250367676,9,13,1,4,9.39,13.067949999999998
10.4,39.16149446623864,-90.71813436024524,39.14897305823014,-90.7513269503927,13,11,1,2,17.78,22.669449999999987
1.94,38.42331353377667,-116.87875784627616,38.46659631503149,-116.83919867948684,4,15,1,6,4.72,6.522200000000002
10.01,40.43254709528978,-120.95066142331682,40.45358746276686,-120.92762477342866,6,8,1,6,22.87,21.799199999999995
0.86,37.447001707735645,-120.21933276716416,37.48430504243237,-120.23865953749008,9,14,1,5,4.36,5.169849999999999
8.79,38.11380974280585,-85.66166702459483,38.160192349146,-85.61240326488672,7,17,1,1,22.61,19.935599999999987
5.9,40.56432085247659,-86.57671715146978,40.53137398779653,-86.52677275774421,23,2,1,0,8.76,15.056150000000004
7.13,37.04867110685336,-89.27531329209972,37.02663134174095,-89.27182839118728,10,2,2,3,18.05,15.014650000000012
9.2,39.91248331298237,-73.3472004860426,39.94325500385583,-73.36299853788302,5,14,1,5,25.0,20.422049999999988
7.43,37.85529553259821,-77.00242311838491,37.89459176712727,-77.00629108083322,20,11,1,2,14.77,16.6376
4.95,40.14308520612296,-90.55195556238456,40.09396702241478,-90.5816704570365,16,5,1,3,7.02,12.274700000000006
0.11,38.19205049206684,-77.5814816942934,38.21725328302343,-77.53386906497781,10,13,1,4,3.19,3.0751999999999953
12.69,40.15404381275856,-77.36479448951793,40.18302470540689,-77.39061640517254,15,11,1,2,24.95,23.275999999999996
14.67,38.08427977972181,-121.29070482704228,38.04629648423895,-121.25763288510332,0,19,1,3,37.5,29.93474999999998
10.66,37.44192947857554,-120.71928139547386,37.48139176138492,-120.76363487514524,22,10,1,1,26.22,23.57730000000002
9.24,37.99443984386259,-98.0511514820517,37.964933485192766,-98.03544829256803,2,21,1,5,16.62,19.585949999999997
10.37,38.55415885338491,-113.26118435649433,38.52819421351539,-113.2407154092961,7,9,1,0,24.02,21.838
5.98,37.28034521579579,-113.016201445421,37.305298086761,-113.06411836182996,21,9,1,0,16.6,13.449800000000005
2.53,39.187587288455845,-108.75851183350146,39.19081839941557,-108.78160605295632,13,31,1,1,6.04,7.630149999999998
10.04,38.41943536954239,-113.5374612066226,38.41872318485289,-113.55559224081254,19,27,1,4,20.72,23.591550000000005
7.36,39.79030452077168,-87.00494445802212,39.81693330610923,-87.04369526482282,18,2,2,3,10.74,16.360649999999993
9.79,40.18201726928114,-91.852912595445,40.18618201457273,-91.83875518419522,8,21,1,5,21.19,21.28224999999998
8.53,37.91593426833902,-89.50284565868694,37.942394748257016,-89.46722519259104,19,1,2,2,22.68,18.775150000000007
8.77,37.045560643503904,-88.83852490751896,37.06597798758479,-88.82029852838485,9,2,1,0,18.27,18.5757
6.99,39.168766858169306,-76.8639611114927,39.205418583697615,-76.84017770881589,14,3,2,4,19.4,15.674799999999978
0.07,38.0740811103002,-104.8654832346593,38.10186686076487,-104.89625300972529,22,12,1,3,2.72,2.7693499999999975
5.52,39.58169102528686,-95.03850490263632,39.58592033084362,-95.04250348517512,17,27,1,4,10.83,13.15239999999999
9.57,40.7602074495927,-77.71837589489655,40.73742268806957,-77.73835611581777,6,27,1,4,24.89,19.347849999999983
8.67,38.563804709563975,-99.88827613156654,38.59640951759936,-99.9234871122927,6,5,1,3,18.46,18.51795000000002
3.34,40.72008806293788,-95.00216978134524,40.756459858323126,-94.99328579269428,16,25,1,2,9.79,9.32970000000001
10.16,38.01391247061692,-92.21257186014056,37.99426774667848,-92.174898205335,11,23,1,0,16.07,23.06994999999997
7.38,39.77377036640322,-116.0795186370172,39.72511725498492,-116.10258364594048,17,26,1,3,17.84,16.240950000000005
8.55,39.53224020439944,-102.1464877091014,39.48777474725062,-102.09820929948252,18,29,1,6,20.2,19.691000000000003
7.45,38.98249885778839,-79.11425506877032,38.99693503410877,-79.11907259328814,9,17,1,1,22.88,16.8197
13.32,38.05982897554972,-97.06832983332552,38.02828022172793,-97.08498013588218,0,8,1,6,23.56,26.022949999999977
8.95,38.31849108394546,-112.49264336542736,38.32069448158003,-112.5253430175764,2,4,2,5,16.47,20.350549999999995
8.87,38.64231147804114,-85.87004928122312,38.62977863221721,-85.84404657077245,14,1,2,2,12.47,19.492350000000016
4.58,37.2870668741001,-111.75570078650163,37.29519774131699,-111.76551117042654,17,24,1,1,10.76,11.310650000000008
8.49,40.033838229934375,-76.55720930849623,40.012363801188,-76.51718752059904,16,15,1,6,15.65,18.867199999999997
8.27,37.0551677219968,-97.99921111571253,37.05572984193256,-97.98214166070032,12,8,1,6,16.92,17.829949999999975
8.97,38.713935824866944,-106.24484497298256,38.72975085797516,-106.22797074871124,7,10,1,1,25.7,17.970950000000013
6.36,40.190046350057706,-101.74810829464188,40.175910240329706,-101.74049052080883,3,4,1,2,13.13,14.389250000000004
2.05,38.14149873447162,-79.96883753264945,38.13294007554641,-79.93404943296805,13,22,1,6,6.61,7.005299999999993
4.62,40.22113370880402,-97.16356972675553,40.216930062653,-97.18968037246384,11,9,1,0,14.5,12.319350000000004
11.35,37.62964033368245,-103.65273426983916,37.66260066474633,-103.68816240848376,20,17,1,1,19.75,25.130799999999994
5.9,39.6651020383339,-88.14561387182466,39.65606727387136,-88.14455065937572,16,4,1,2,10.84,13.849400000000005
5.16,37.18996894569582,-121.74236449625646,37.200031922887085,-121.70530481609518,2,18,1,2,12.97,11.357350000000002
4.35,38.03408471343276,-95.57760046312092,38.044110026767264,-95.5465089471214,16,13,1,4,11.85,11.329149999999993
4.95,38.973005310108455,-109.71785784321952,39.01405898995386,-109.69463194644376,22,25,1,2,14.6,13.332399999999996
10.54,38.34056897920923,-76.71251173562091,38.3635700161668,-76.7300293156414,8,4,1,2,26.08,23.662000000000003
9.54,37.1170345706831,-77.3748435708662,37.094725998225066,-77.3567781422054,6,4,2,5,13.4,21.330100000000005
8.9,39.1126950496438,-105.07660787696952,39.06290161312079,-105.04052094432748,13,13,1,4,19.51,19.379099999999998
6.28,39.69892384846922,-103.1450296758078,39.70185264698291,-103.10707990317606,2,15,1,6,13.78,14.898949999999992
2.47,37.97476755421103,-115.47970050332388,37.9520133276304,-115.52271278996804,2,20,1,4,5.69,7.340599999999998
7.74,40.231949761189554,-110.67420908521513,40.22776347661332,-110.6313864536685,3,28,1,5,14.01,16.139150000000004
11.16,40.145954100290254,-97.96275794095423,40.09957650045755,-97.95343482712028,14,26,1,3,20.29,23.149799999999985
7.51,37.5768891581384,-83.85842707651526,37.61424967239885,-83.84059982003873,14,20,1,4,17.66,17.294950000000007
0.72,39.79562353257021,-104.56318690521567,39.83072796493615,-104.5311542528769,12,10,1,1,4.3,4.857499999999997
3.5,40.07558194787215,-103.93676885750703,40.08194286274837,-103.98383895038138,18,11,1,2,9.3,9.781699999999995
10.33,37.20991701914201,-100.89477969369788,37.19151238930316,-100.9013396296346,12,9,1,0,17.88,22.772799999999982
5.15,38.38246558865194,-85.13391127572704,38.36138196555998,-85.11069488527735,23,29,1,6,11.11,12.687199999999997
7.9,40.00500894385818,-93.22041440519072,40.006495787408056,-93.19929424602152,20,19,1,3,12.02,18.18514999999998
5.99,37.47245769434644,-120.64817305199064,37.43633450009914,-120.63903496854974,12,27,1,4,14.22,13.312499999999991
7.46,39.55780268142496,-96.46142238874604,39.58574209775871,-96.43607269309628,6,6,1,4,16.14,17.19819999999999
5.39,37.37770805728,-98.95461822306012,37.3800545487459,-98.9243378624642,6,1,1,6,11.79,13.488450000000007
5.39,38.9792188201039,-74.3523307905298,39.016625104362056,-74.38602934789357,12,26,1,3,10.44,12.655500000000016
2.06,40.97466872108049,-110.7577937884818,40.9329428704795,-110.75825079676213,20,2,1,0,9.36,7.0148
9.51,38.248516975736855,-90.61882110707128,38.29186901765837,-90.58477074067396,18,1,2,2,23.67,19.30105000000001
2.93,40.56715894059729,-96.13520670079568,40.599858714260215,-96.1384884206399,23,9,1,0,8.86,8.331149999999997
7.31,38.70031976634041,-76.108101539574,38.7187108884248,-76.12755810934458,3,12,1,3,11.83,15.605899999999998
9.06,37.67457027334928,-73.93916431921633,37.6445698907771,-73.90019025330939,21,27,1,4,26.79,20.926199999999977
15.59,39.80848086585472,-112.55516204932871,39.85063932221566,-112.51073079039575,1,9,1,0,28.25,30.58549999999999
4.56,40.68185741609915,-110.08649718678784,40.64894330729477,-110.04466504076076,21,21,1,5,9.24,11.297650000000008
7.62,39.19678306379944,-99.59219406484311,39.22927682261541,-99.57406791182667,0,27,1,4,17.07,17.270500000000016
7.19,39.4920739714395,-85.94299777181216,39.488206842128456,-85.92863555972365,4,18,1,2,13.78,16.189100000000007
10.49,40.01948095676149,-82.4518727899551,40.000834273003065,-82.44213926137901,20,16,1,0,25.92,24.81145000000002
7.62,37.680497050187,-103.37790745853763,37.65591913623231,-103.3335676267733,19,17,1,1,16.33,17.6513
10.92,39.81403144049718,-82.0421756521263,39.7672801242454,-82.01708698405409,23,1,2,2,20.36,24.67864999999999
7.59,38.804709661725965,-106.9196611351197,38.79067911930962,-106.90964776457416,3,27,1,4,20.88,16.649199999999986
13.0,37.71265042304247,-81.74116295864255,37.720177443777054,-81.74830142959586,15,8,1,6,23.26,29.26054999999997
8.63,37.01683142862961,-112.4211551886334,37.06448363505602,-112.44016117404868,22,31,1,1,20.22,18.11615
2.9,38.80346601035466,-94.77425583653648,38.80801905297916,-94.74992158974212,0,5,1,3,7.66,9.078450000000002
11.56,37.99722646243165,-111.1724459713724,38.03454135524743,-111.21780303841462,4,21,1,5,32.02,23.769000000000002
8.88,40.751994574613605,-94.00094294996327,40.794717976371366,-93.96798060494162,1,17,1,1,17.02,19.711450000000006
2.38,37.55633902434943,-77.50428243022978,37.52033535460214,-77.46852891436036,10,23,1,0,6.22,6.928450000000001
6.74,37.26255388150207,-89.97981141439786,37.295959140011135,-89.96491255410741,13,15,1,6,17.48,14.745200000000004
6.15,38.59132644497302,-95.99505625824082,38.586337217098055,-95.98110767874684,3,4,2,5,18.46,13.778100000000002
10.4,39.91741727836365,-76.67825668802206,39.869800660947504,-76.64977328862102,8,3,1,1,28.62,23.483100000000004
1.4,38.01558441013269,-85.66308559058932,38.02945799433347,-85.6203734796354,6,9,1,0,4.88,5.3247500000000025
8.33,40.46090272104358,-88.34822253958784,40.44223626949185,-88.38785242262679,14,4,1,2,16.98,18.70919999999999
10.01,38.60856223957419,-79.1934320975171,38.560010748762856,-79.24247801611882,15,19,1,3,20.25,20.38974999999999
10.34,39.25985939258032,-75.6150973562239,39.26314986532256,-75.64670644932853,0,3,2,4,16.82,21.58205000000001
1.95,39.17093800631095,-83.71798882289019,39.15023615050861,-83.67949783130707,20,15,1,6,7.06,6.61525
7.17,39.93125809805812,-117.07228943260372,39.88492114728263,-117.10121305600228,10,4,1,2,18.85,14.982949999999992
10.37,37.27132863724166,-119.38011800344331,37.30938895094256,-119.35280546176703,12,2,2,3,28.93,20.64855
5.09,37.00989415910346,-92.65513065265893,36.984792712145,-92.61355664412793,3,17,1,1,9.55,12.460950000000008
6.57,37.20648272391874,-94.76526411275208,37.17309857342677,-94.74828547741367,1,29,1,6,9.82,15.867999999999988
8.41,39.12085368446417,-98.36163988036152,39.10150354148798,-98.35570082408208,7,6,1,4,22.26,19.493850000000023
13.69,40.51254326467856,-119.96593294953512,40.4852159073162,-119.9371316616368,0,6,1,4,25.25,28.952050000000007
3.97,38.52716045289946,-88.96872485785849,38.562192682327264,-88.96748187242217,6,27,1,4,12.26,10.075750000000005
12.65,38.12637913516228,-120.28382628428508,38.07867016852632,-120.23462544980572,19,22,1,6,20.02,28.21904999999999
13.85,37.65038104254533,-86.00753802988504,37.61738789895277,-85.99054898874176,14,25,1,2,22.73,28.705400000000044
4.76,37.88702205305579,-114.0916323716682,37.93194560809191,-114.0514230716472,4,7,1,5,12.62,11.059299999999986
9.75,40.92851419354445,-96.63294553919168,40.93694758519776,-96.61010590218967,16,23,1,0,19.94,20.97035000000002
7.12,37.71127074942163,-89.79030284325711,37.68486485180518,-89.76459651669906,20,3,2,4,13.37,17.12795000000002
2.31,38.96902589352472,-104.30841373016948,38.94473943146307,-104.25897296754572,9,2,1,0,6.45,7.6669999999999945
14.2,39.47000820099427,-77.9015091255641,39.475658884341605,-77.91178226167794,17,28,1,5,20.35,28.356949999999994
4.49,40.170633708710426,-106.4709432697607,40.20237062820758,-106.44233602696112,21,12,1,3,11.48,11.74755
2.9,37.00672625360606,-119.51633017791752,36.96301098656898,-119.47320152162604,7,11,1,2,11.08,8.358449999999994
11.08,39.93391898962075,-116.68190145711824,39.91988057674078,-116.66125784759429,1,19,1,3,26.16,25.382150000000006
4.26,40.84845540461564,-106.92358622114588,40.87598657692868,-106.96667885142354,23,19,1,3,10.18,11.325800000000006
6.91,40.16475498859523,-96.7845653652285,40.125110047197,-96.76150417090392,23,3,2,4,14.2,16.276050000000012
9.28,38.07197855538463,-111.00679411409033,38.07388461103115,-110.9969017716442,5,12,1,3,22.33,19.27045000000001
5.01,38.559539281145184,-97.220387749713,38.58509442899533,-97.219525161036,5,1,2,2,12.17,11.951750000000002
4.37,39.45636694977631,-80.54042585723869,39.42070373772196,-80.57314933585121,12,27,1,4,10.24,10.985
3.16,38.92244612762941,-83.1697250355922,38.95815418011806,-83.16009751932414,2,18,1,2,8.18,9.212999999999997
9.28,38.67921006241795,-120.05278060885902,38.70436399854877,-120.0889511747814,10,9,1,0,23.63,19.312750000000005
4.8,40.60830610853012,-84.19700832439835,40.59474265988443,-84.1900721638184,17,19,1,3,12.71,12.113049999999992
4.93,38.44786466986134,-108.49991207819278,38.42596601100396,-108.50531833100206,0,21,1,5,14.88,11.835049999999985
7.97,37.14086395647622,-98.76664915030258,37.17728639276285,-98.75991407466512,23,24,1,1,14.44,17.77735
5.19,40.357908004082816,-106.28042535661773,40.36120934538935,-106.24979313945208,21,28,1,5,14.22,13.151600000000004
9.15,39.45109291239254,-109.90387824904998,39.45504777887348,-109.87895953616705,17,1,2,2,15.33,20.681499999999986
10.66,38.44496630556906,-97.72709689537533,38.48641257526054,-97.6793298386863,20,3,2,4,15.36,23.48655
6.07,37.51561296653647,-80.61108190583812,37.49939858528912,-80.56583614054286,11,17,1,1,14.28,15.04535000000001
2.9,38.578872966774256,-82.78998234271442,38.550769172819805,-82.77149061020708,9,31,1,1,9.21,8.801250000000008
7.47,39.64481627165562,-77.44983494838672,39.61313415121211,-77.41673371123889,22,29,1,6,22.86,16.023599999999995
